lambda all sigma_all low sigma_low mid sigma_mid high sigma_high CIVZ1 sigma_CIVZ1 CIVZ2 sigma_CIVZ2 UVBump sigma_UVBump ScottUV sigma_ScottUV CaseUV sigma_CaseUV
21.718620606080982 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7498466886246655e+44 1.6116683601008595e+44 1.698243652461732e+44 1.5250367021877567e+44 1.790605854035295e+44 1.4842880448946351e+44
22.74211175233216 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7498466886246655e+44 1.6116683601008595e+44 1.698243652461732e+44 1.5250367021877567e+44 1.8155156627731368e+44 1.5049365484315067e+44
23.81393955965788 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7458221529204932e+44 1.6079616257333998e+44 1.698243652461732e+44 1.5250367021877567e+44 1.853531623414813e+44 1.4937699999138015e+44
24.936282238296712 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7458221529204932e+44 1.6079616257333998e+44 1.698243652461732e+44 1.5250367021877567e+44 1.89234361864498e+44 1.481475950418876e+44
26.111520536542645 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7458221529204932e+44 1.6079616257333998e+44 1.698243652461732e+44 1.5250367021877567e+44 1.9319683170169303e+44 1.4680120774769931e+44
27.34202732465901 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7458221529204932e+44 1.6079616257333998e+44 1.698243652461732e+44 1.5250367021877567e+44 1.9724227361148617e+44 1.453334780563395e+44
28.630647551064527 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7458221529204932e+44 1.6079616257333998e+44 1.698243652461732e+44 1.5250367021877567e+44 2.0370420777057062e+44 1.4540434437973016e+44
29.98000000000001 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7458221529204932e+44 1.6079616257333998e+44 1.698243652461732e+44 1.5250367021877567e+44 2.13304491314658e+44 1.4734552259094279e+44
31.392946959964284 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7458221529204932e+44 1.5677625850900648e+44 1.698243652461732e+44 1.5250367021877567e+44 2.2284351492702984e+44 1.4880368510699876e+44
32.87248561811644 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7458221529204932e+44 1.5677625850900648e+44 1.698243652461732e+44 1.5250367021877567e+44 2.333458062281014e+44 1.5044360098138099e+44
34.42160324375381 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7498466886246655e+44 1.571376651098338e+44 1.698243652461732e+44 1.5250367021877567e+44 2.437810818368755e+44 1.515582049477188e+44
36.04388141788185 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.75388050184176e+44 1.5749990483891635e+44 1.698243652461732e+44 1.5250367021877567e+44 2.594179362118823e+44 1.5530628692195771e+44
37.74261699742519 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7660378206861639e+44 1.5859164202345047e+44 1.698243652461732e+44 1.5250367021877567e+44 2.8119008303989276e+44 1.6186602337635375e+44
39.52141339327603 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.7782794100389227e+44 1.5559630710788707e+44 1.698243652461732e+44 1.5250367021877567e+44 3.0408850256762583e+44 1.6804551671114324e+44
41.383862092436274 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.80301774085957e+44 1.5776086735526779e+44 1.698243652461732e+44 1.5250367021877567e+44 3.2960971217745817e+44 1.8214905834380964e+44
43.33426910161202 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.836538343348359e+44 1.5646507504791871e+44 1.698243652461732e+44 1.5250367021877567e+44 3.5645113342624388e+44 1.8877458522786318e+44
45.37659811393347 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.8836490894897942e+44 1.5614144330007627e+44 1.698243652461732e+44 1.5250367021877567e+44 3.917418771077863e+44 2.0746437150187565e+44
47.51518138139856 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 1.9453600816226693e+44 1.5677749935575134e+44 1.698243652461732e+44 1.5250367021877567e+44 4.365158322401666e+44 2.3117641507958238e+44
49.75433682033852 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 2.02301917867826e+44 1.537197355209654e+44 1.698243652461732e+44 1.5250367021877567e+44 4.864072056914589e+44 2.5759861561850966e+44
52.09924138856188 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 2.1183611352485043e+44 1.5608661669123675e+44 1.698243652461732e+44 1.5250367021877567e+44 5.4325033149243245e+44 2.877024264634663e+44
54.55466049251164 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 2.2335722228305133e+44 1.5428970313245355e+44 1.698243652461732e+44 1.5250367021877567e+44 6.0534087475390856e+44 3.2058524110931497e+44
57.12580264377174 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 2.3713737056616547e+44 1.5288811284808818e+44 1.698243652461732e+44 1.5250367021877567e+44 6.7764150761067984e+44 3.588752637782235e+44
59.81785911866691 1.7258378919902108e+44 4.053366375081347e+44 8.203515443298209e+43 1.92670782172826e+44 1.8281002161427446e+44 4.2935434323132645e+44 3.6897759857015046e+44 8.750903876598606e+44 2.8183829312644723e+44 6.6842535195947905e+44 4.8305880203976975e+44 1.145652516514826e+45 2.5292979964461368e+44 1.5724594428362771e+44 1.698243652461732e+44 1.5250367021877567e+44 7.603262769401821e+44 4.2017182826259015e+44
62.63705398835645 1.7458221529204932e+44 4.1003021456201685e+44 8.298507675144167e+43 1.9490180468221307e+44 1.853531623414813e+44 4.353272571177365e+44 3.741105882720537e+44 8.87264107597058e+44 2.857590543374967e+44 6.777240748667632e+44 4.8977881936844356e+44 1.1615901305922615e+45 2.8119008303989276e+44 1.6834066431140787e+44 1.7258378919902108e+44 1.549816555178162e+44 8.550667128846876e+44 4.725273279848884e+44
65.58911653051682 1.853531623414813e+44 4.353272571177365e+44 8.770008211436304e+43 2.0395627074819496e+44 1.9678862897068307e+44 4.5765378917401745e+44 3.981071705534986e+44 9.350091490571346e+44 3.0408850256762583e+44 7.141934460223589e+44 5.22396188999124e+44 1.2269189109748087e+45 3.1260793671239357e+44 1.7995159375639594e+44 1.849268618978091e+44 1.7032393420002547e+44 9.594006315159315e+44 5.5227539808441435e+44
68.68030875228253 1.9678862897068307e+44 4.5765378917401745e+44 9.268298233793466e+43 2.1341045350555878e+44 2.084490883097301e+44 4.79971763390184e+44 4.236429660495435e+44 9.852287181612362e+44 3.235936569296268e+44 7.525529499399239e+44 5.5590425727040035e+44 1.2928170244819783e+45 3.4673685045253086e+44 1.9161386473048884e+44 1.981527025805085e+44 1.8250538363934462e+44 1.076465213629826e+45 6.44449716047979e+44
71.91687193945276 2.089296130854041e+44 4.810782125754652e+44 9.79489985408698e+43 2.2328054487476327e+44 2.2130947096056318e+44 5.095838887721915e+44 4.5081670454146365e+44 1.0380438235498755e+45 3.4355794789987566e+44 7.910714094138789e+44 5.9292532458000415e+44 1.365261013636574e+45 3.828247433168213e+44 2.027419058538345e+44 2.1232444620002105e+44 1.955580418793539e+44 1.1994993031493803e+45 7.457262879118977e+44
75.30628907010613 2.218196419800201e+44 5.107586009564707e+44 1.0351421666793447e+44 2.335832863682909e+44 2.3442288153199085e+44 5.343808461475487e+44 4.797334486366861e+44 1.0935808165670436e+45 3.6559479161312695e+44 8.333949860722042e+44 6.324118513762223e+44 1.4561821016116556e+45 4.2169650342858206e+44 2.136182581637205e+44 2.2698648518838307e+44 2.090622788423539e+44 1.3243415351946643e+45 8.538345415521834e+44
78.85544824981925 2.355049283896009e+44 5.3684743606215994e+44 1.096478196143183e+44 2.448992318755325e+44 2.4888573182823954e+44 5.6161896444728565e+44 5.105049999754042e+44 1.151971578785446e+45 3.881503659906471e+44 8.75874261638842e+44 6.7452802769792275e+44 1.537626599570073e+45 4.6238102139925926e+44 2.3422776237460502e+44 2.432204009073831e+44 2.2401426777655036e+44 1.4655478409559007e+45 9.448736112633063e+44
82.57187806573658 2.50034536169645e+44 5.64211279803547e+44 1.158777356155126e+44 2.561456127726572e+44 2.6424087573219284e+44 5.9018398837802e+44 5.4325033149243245e+44 1.2133537116067926e+45 4.1304750199016105e+44 9.225447101575442e+44 7.177942912713644e+44 1.619726786219316e+45 5.035006087879027e+44 2.4346412918277485e+44 2.6061535499988757e+44 2.4003561257123703e+44 1.6180800376430782e+45 1.0804724224449763e+45
86.4630821924826 2.6546055619755364e+44 5.9902060908882734e+44 1.2246161992650514e+44 2.7069916848640637e+44 2.79898131963438e+44 6.1870969556725685e+44 5.780960474057187e+44 1.2778707274321795e+45 4.395416154378252e+44 9.715986925993515e+44 7.655966069112569e+44 1.7099657942910615e+45 5.457578610912733e+44 2.63897322219947e+44 2.7925438412373248e+44 2.6363286263498117e+44 1.7864875748520608e+45 1.234061897602032e+45
90.53805714688588 2.8183829312644723e+44 6.2948795281620835e+44 1.2941958414499915e+44 2.830996249340755e+44 2.9716660317380193e+44 6.5003882107348966e+44 6.151768727098701e+44 1.359837212790185e+45 4.6665938031428536e+44 1.031542015312812e+45 8.165823713585907e+44 1.805040379672338e+45 5.88843655355593e+44 2.8473115081444157e+44 2.992264636608183e+44 2.8248770180843713e+44 1.9588446735059962e+45 1.398226028858766e+45
94.80508425184809 2.9853826189179687e+44 6.5991336145958795e+44 1.3677288255958579e+44 2.960353284770759e+44 3.1477483141012976e+44 6.81308084387398e+44 6.5463617406727876e+44 1.431987720954873e+45 4.965923214503336e+44 1.0862737728335036e+45 8.689604292863019e+44 1.900812564332528e+45 6.30957344480189e+44 3.0509492490019036e+44 3.2062693245054673e+44 3.026910259799455e+44 2.128139045982726e+45 1.568070797791487e+45
99.27321485834597 3.1695674630434726e+44 7.0062708399771434e+44 1.445439770745916e+44 3.0952707041144573e+44 3.3419504002611487e+44 7.156466411045131e+44 6.9662651411077415e+44 1.5077993171693222e+45 5.2722986142282425e+44 1.141152122323901e+45 9.268298233793463e+44 2.0060582629522526e+45 6.7297665628432235e+44 3.2541306350558424e+44 3.4355794789987566e+44 3.2433927785969022e+44 2.31206479017558e+45 1.7568295535652498e+45
103.95192690437597 3.3651156937549153e+44 7.361041971008364e+44 1.5275660582380638e+44 3.2359627675216286e+44 3.5399734108343414e+44 7.499002804951851e+44 7.396052750582375e+44 1.5837937953754387e+45 5.610479760324735e+44 1.2014304566421744e+45 9.88553094656933e+44 2.116891686032872e+45 7.12853030126522e+44 3.4469499973964262e+44 3.672823004980828e+44 3.4673648751945248e+44 2.511886431509572e+45 1.966502965845903e+45
108.85066696490208 3.5727283815192646e+44 7.732920445846825e+44 1.6143585568264803e+44 3.3826501324033917e+44 3.758374042884466e+44 7.875118200987798e+44 7.870457896951001e+44 1.6672607106272112e+45 5.956621435290085e+44 1.2618377503787123e+45 1.0543868963912668e+45 2.233590305888485e+45 7.516228940182013e+44 3.6344189097706425e+44 3.9355007545577645e+44 3.7153484020737246e+44 2.7289777828080398e+45 2.1992962466320077e+45
113.98076099352606 3.7931498497368245e+44 8.122666778531855e+44 1.7060823890031208e+44 3.5355598887044286e+44 3.990249023621412e+44 8.26909912721224e+44 8.37529282126886e+44 1.7549190203739488e+45 6.338697112569264e+44 1.3281804427169814e+45 1.122018454301956e+45 2.376859529584713e+45 7.888601176185517e+44 3.8144768493006135e+44 4.2169650342858206e+44 4.078166746761936e+44 2.937649651961555e+45 2.4351077869364963e+45
119.35263456724904 4.0271703432545615e+44 8.623799231372871e+44 1.80301774085957e+44 3.6949255775312716e+44 4.2266861426560055e+44 8.661751009311364e+44 8.912509381337511e+44 1.846963011837361e+45 6.7452802769792275e+44 1.397842363245521e+45 1.1967405313072515e+45 2.5075931858885646e+45 8.241381150129962e+44 3.985061090213989e+44 4.518559443749236e+44 4.369834399133473e+44 3.133285724315601e+45 2.6694230903330565e+45
124.97768267183616 4.2756288615158634e+44 9.057399337325411e+44 1.9054607179632523e+44 3.8609871911317655e+44 4.487453899331332e+44 9.09281511960653e+44 9.4841846330089e+44 1.943594651810085e+45 7.161434102128969e+44 1.467593215313901e+45 1.2764388088113483e+45 2.645198075959279e+45 8.570378452303691e+44 4.34148564643021e+44 4.8417236758410186e+44 4.682361919362903e+44 3.341950400261149e+45 2.924147565803387e+45
130.86726258640027 4.539416166501995e+44 9.51167671625414e+44 2.0183663636815598e+44 4.04329046205597e+44 4.7533522594280474e+44 9.522148307248475e+44 1.009252886076679e+45 2.045023772476414e+45 7.620790100254083e+44 1.5441815559879855e+45 1.358313446587162e+45 2.783592741415218e+45 8.871560120379618e+44 4.494054858653046e+44 5.188000389289652e+44 5.017241190706777e+44 3.5645113342624394e+45 3.200960358211593e+45
137.03499109975257 4.8083934844973076e+44 1.0075278994374411e+45 2.13304491314658e+44 4.22390498094036e+44 5.0466129756353176e+44 9.993419994715055e+44 1.0739894123412418e+45 2.151468249474629e+45 8.090958991783845e+44 1.6208205759381627e+45 1.448771853544766e+45 2.935610016346948e+45 9.162204901220063e+44 4.852253977636451e+44 5.546257129579105e+44 5.363706175161933e+44 3.801893963205597e+45 3.5016737459285047e+45
143.4934025101304 5.105049999754042e+44 1.0579330825580627e+45 2.254239212152437e+44 4.411990965053118e+44 5.3579665751334045e+44 1.0486597869963163e+45 1.142878334789771e+45 2.2631541704417954e+45 8.60993752184605e+44 1.7049597858895023e+45 1.545254439538414e+45 3.095529458506698e+45 9.41889596522834e+44 5.2050742660791705e+44 5.9429215861557365e+44 5.7473147143081865e+44 4.027170343254562e+45 3.709160959730268e+45
150.25619660124516 5.42000890401626e+44 1.1107228218591726e+45 2.3823194693587037e+44 4.6078143693916624e+44 5.67544605408544e+44 1.0977285883392371e+45 1.2161860006463703e+45 2.3803159920869222e+45 9.162204901220063e+44 1.7932242960830364e+45 1.6481623915255034e+45 3.263729372061634e+45 9.660508789898122e+44 5.3385944472857664e+44 6.3679552090791855e+44 6.3049862570301936e+44 4.216965034285823e+45 3.981067538505701e+45
157.33702782344952 5.7543993733715425e+44 1.1659994910308443e+45 2.5176769277588747e+44 4.8116472511510835e+44 6.0255958607435905e+44 1.1515791180444503e+45 1.2941958414499915e+45 2.503196683627615e+45 9.72747223776964e+44 1.8814599356449517e+45 1.7538805018417603e+45 3.432690233668691e+45 9.88553094656933e+44 5.690569048475465e+44 6.823386941416746e+44 6.755914493665666e+44 4.415704473533157e+45 4.2703648242463194e+45
164.75226715476904 6.109420249055739e+44 1.2379364793234311e+45 2.6607250597987917e+44 5.0237676045836804e+44 6.382634861905483e+44 1.2051179107379091e+45 1.374041975012509e+45 2.625994312113878e+45 1.035142166679345e+45 1.978307425364097e+45 1.8706821403657942e+45 3.618220040514636e+45 1.0115794542599043e+45 6.0560442065705625e+44 7.311390834834127e+44 7.239092804497212e+44 4.634469197362846e+45 4.588641665748742e+45
172.51698413354003 6.486344335482347e+44 1.2993763004169983e+45 2.8119008303989276e+44 5.2444591573938605e+44 6.7764150761067984e+44 1.2638650593928741e+45 1.462177174456715e+45 2.7607656394805526e+45 1.099005839432513e+45 2.075054659652384e+45 1.9952623149688667e+45 3.813236848339886e+45 1.0327614057614044e+45 6.42065674731962e+44 7.834296427662088e+44 7.756827692425431e+44 4.85288500162121e+45 4.916639491608849e+45
180.6476495195872 6.886522963442775e+44 1.3636852401638683e+45 2.9716660317380193e+44 5.474011124829388e+44 7.177942912713644e+44 1.3222259479341359e+45 1.555965631605075e+45 2.902022047521377e+45 1.1694993910198652e+45 2.1812262098626446e+45 2.1232444620002102e+45 4.008939858526755e+45 1.051961873823219e+45 6.782248841377597e+44 8.394599865193964e+44 8.311590619835544e+44 5.046612975635318e+45 5.229115113513693e+45
189.16067957005995 7.311390834834127e+44 1.4309834613541002e+45 3.1405086938762166e+44 5.640405032291311e+44 7.620790100254083e+44 1.3687063791711683e+45 1.6557699634695327e+45 3.0119154758966723e+45 1.2445146117713819e+45 2.2924806344624446e+45 2.2646443075930434e+45 4.2237743411140276e+45 1.0739894123412418e+45 7.171560831582097e+44 8.974287945007546e+44 8.885546506236533e+44 5.199959965335172e+45 5.3880076351559724e+45
198.07575652614028 7.74461797802524e+44 1.5157745621064415e+45 3.3189445755261086e+44 5.884457274141501e+44 8.090958991783845e+44 1.4345193603130862e+45 1.7619760464116383e+45 3.164537827370418e+45 1.3212956341865819e+45 2.403492548265748e+45 2.4154608344449553e+45 4.449443288083131e+45 1.0939563662720976e+45 7.5567828640922e+44 9.616122783836581e+44 9.742454028763506e+44 5.357966575133406e+45 5.675100023744769e+45
207.410997954634 8.222426499470695e+44 1.5903582816173167e+45 3.5075187395256936e+44 6.1380338759021365e+44 8.570378452303691e+44 1.4997859505849816e+45 1.8749945080674328e+45 3.3243474908657673e+45 1.4060475241299243e+45 2.525284373900145e+45 2.5763211570025835e+45 4.686436965794664e+45 1.1142945335917224e+45 7.953849744984465e+44 1.0303861204416115e+45 1.0439227572210021e+45 5.533501092157393e+45 5.988437849627907e+45
217.18620606080984 8.729713683881166e+44 1.6683754133527055e+45 3.715352290971727e+44 6.416186100309584e+44 9.099132726322582e+44 1.5713645531103486e+45 1.9952623149688667e+45 3.4916385599256794e+45 1.492794409578994e+45 2.646710338889109e+45 2.741574171927897e+45 4.860785021106378e+45 1.1350108156723144e+45 8.363068750573068e+44 1.1040786199020711e+45 1.1185833875391771e+45 5.701642722807478e+45 6.170403243383805e+45
227.4211175233216 9.268298233793463e+44 1.7499657187455822e+45 3.9264493539960075e+44 6.69032797567141e+44 9.638290236239743e+44 1.6422807730737614e+45 2.1232444620002102e+45 3.6667132852378856e+45 1.5885467485977806e+45 2.7433230471340562e+45 2.924152377843343e+45 5.1171633528975327e+45 1.1587773561551262e+45 9.071823785698275e+44 1.1830415557251655e+45 1.1985836942663108e+45 5.847900841444847e+45 6.463338865352757e+45
238.1393955965789 9.840111057611383e+44 1.8352731358076085e+45 4.149540426343648e+44 6.974909047786783e+44 1.0232929922807495e+45 1.696477816649466e+45 2.259435770220973e+45 3.8498819110853676e+45 1.686553025388728e+45 2.87373957255503e+45 3.1188895840939355e+45 5.3861314972718224e+45 1.1830415557251655e+45 9.53418847711838e+44 1.26765186585785e+45 1.284305567349364e+45 5.956621435290085e+45 6.583501306323718e+45
249.36282238296712 1.044720219220796e+45 1.9485013345330942e+45 4.3853069777498866e+44 7.16925515737046e+44 1.0864256236170688e+45 1.77612708636707e+45 2.4043628000069343e+45 3.986099957840682e+45 1.7947336268325174e+45 3.016744633378976e+45 3.31894457552611e+45 5.655192705019105e+45 1.2078138351067821e+45 1.0011938874583843e+45 1.3551894123510291e+45 1.4041975225782787e+45 6.053408747539086e+45 6.829859484502796e+45
261.11520536542633 1.109174815262405e+45 2.043175516118112e+45 4.634469197362846e+44 7.469881781451439e+44 1.1508003889444355e+45 1.8548710744166446e+45 2.5527013026612263e+45 4.173246496125697e+45 1.9098532585662328e+45 3.1662717429461124e+45 3.539973410834343e+45 5.950295703929186e+45 1.235947433444507e+45 1.0529734303102216e+45 1.452111617587739e+45 1.5046247538094494e+45 6.165950018614809e+45 7.09881229850441e+45
273.42027324659017 1.1776059735208019e+45 2.142114988439294e+45 4.8977881936844356e+44 7.781526117559812e+44 1.221799660164881e+45 1.9411754020433838e+45 2.7164392688390672e+45 4.3783827965167366e+45 2.027682719521292e+45 3.314927522336861e+45 3.7757219092541446e+45 6.25962310814852e+45 1.26765186585785e+45 1.109172989983542e+45 1.555965631605075e+45 1.61223447084521e+45 6.280583588133206e+45 7.230789072669288e+45
286.30647551064527 1.247383514242933e+45 2.240321214410997e+45 5.17606831950566e+44 8.104469671912484e+44 1.2941958414499915e+45 1.9965973547982162e+45 2.890679882365466e+45 4.592665119969228e+45 2.1577444091526823e+45 3.4778730777043476e+45 4.027170343254562e+45 6.583760703521225e+45 1.300169578033282e+45 1.1975004354975175e+45 1.6672472125510678e+45 1.727540360080184e+45 6.367955209079188e+45 7.478006956012556e+45
299.8 1.3243415351946643e+45 2.3480449892685046e+45 5.47015962893971e+44 8.313035291810316e+44 1.374041975012509e+45 2.0881400554158542e+45 3.076096814740705e+45 4.7455930290530375e+45 2.2908676527677702e+45 3.5869440409540235e+45 4.2854852039743745e+45 6.808709099373379e+45 1.336595516546435e+45 1.261826213822624e+45 1.7864875748520608e+45 1.851092846403048e+45 6.412095765851648e+45 7.529842023903125e+45
313.9294695996432 1.4060475241299243e+45 2.4605334925180892e+45 5.780960474057187e+44 8.652249716988717e+44 1.455459080581955e+45 2.178356948567039e+45 3.273406948788386e+45 4.9746167087649527e+45 2.437810818368755e+45 3.7608887894433927e+45 4.570881896148714e+45 7.156894270817704e+45 1.374041975012509e+45 1.3288163989009983e+45 1.9142559250210702e+45 2.02755909227936e+45 6.471426157485831e+45 7.599514794325692e+45
328.7241343296987 1.492794409578994e+45 2.5779646158010798e+45 6.109420249055739e+44 9.0031743950795e+44 1.545254439538414e+45 2.241590297539333e+45 3.483373150360131e+45 5.213496008080714e+45 2.594179362118823e+45 3.9423903603266195e+45 4.87528490103389e+45 7.521258085937124e+45 1.4190575216890955e+45 1.4050252990832255e+45 2.051162178825554e+45 2.172568709887378e+45 6.516283940608427e+45 7.802235096947959e+45
344.21678830795213 1.584893192461124e+45 2.7370135792115442e+45 6.4565422903465866e+44 9.217377578623367e+44 1.6405897731995523e+45 2.342110484402418e+45 3.706807217825782e+45 5.377200596692079e+45 2.754228703338152e+45 4.058781411201759e+45 5.188000389289652e+45 7.884236156824936e+45 1.4655478409559007e+45 1.484801389128053e+45 2.192804935350454e+45 2.322595179751595e+45 6.576578373554172e+45 7.87442828944349e+45
360.43881417881886 1.682674061070464e+45 2.867130154947566e+45 6.823386941416746e+44 9.583971723572227e+44 1.7378008287493836e+45 2.400860569722617e+45 3.9445730207527534e+45 5.6312833222033045e+45 2.930893245250312e+45 4.251637590272297e+45 5.533501092157393e+45 8.154468561195448e+45 1.513561248436207e+45 1.6031476412720275e+45 2.349632820848319e+45 2.488705573355649e+45 6.591738952443253e+45 8.044361119866133e+45
377.4261699742519 1.7864875748520608e+45 3.002883950831611e+45 7.227698036021732e+44 9.819009955099528e+44 1.8450154191794662e+45 2.506499950322612e+45 4.197589839910052e+45 5.79918467512809e+45 3.1117163371060326e+45 4.442294823896759e+45 5.902010801718454e+45 8.561625717157851e+45 1.570362804333545e+45 1.699470172409851e+45 2.517676927758875e+45 2.666696066903011e+45 6.591738952443253e+45 8.044361119866133e+45
395.21326607656846 1.8967059212111406e+45 3.1444752815815043e+45 7.638357835776954e+44 1.020102195481628e+45 1.95433945577538e+45 2.565018751585537e+45 4.4668359215096165e+45 6.068309185373835e+45 3.311311214825934e+45 4.574745504913321e+45 6.295061828571969e+45 8.986847626086307e+45 1.6292960326397343e+45 1.8007645232786847e+45 2.6977394324449042e+45 2.919534062907031e+45 6.591738952443253e+45 8.044361119866133e+45
